CodigoIBGE,MediaMovelEmpregabilidade
2302404,-0.0991054930018734
2302503,0.7288898730439916
2302602,0.1404831599004868
2302701,-0.0063981982673679
2302800,0.680658946787979
2302909,0.561955605507165
2303006,1.776107757381627
2303105,0.0553280956069492
2303204,0.1089641144849629
2303303,0.1061141015994289
2303402,0.177752830012162
2303501,-0.0693848168674489
2303600,0.1280643980973289
2303659,0.1227295041728031
2303709,0.910838270711
2303808,0.4062518465993026
2303907,0.0520386126505867
2303931,0.1619170984455958
2303956,0.1201460976547481
2304004,0.4669188028201896
2304103,0.5740671408960439
2304202,0.9254797029833534
2304236,0.3047091412742382
2304251,-1.0891559299636602
2304269,0.0363385297430865
2304277,0.0783576241968343
2304285,0.2357263623358045
2304301,0.1081197967347821
2304350,0.8828102353282209
2304400,1.0471919600271429
2304459,0.3202840461941104
2304509,1.3118592072333903
2304608,-0.1924279597825564
2304657,-0.0587848006019563
2304707,0.6749210103507797
2304806,-0.0336360578540195
2304905,0.3811534289148855
2304954,0.8744733285634788
2305001,0.3291072964583567
2305100,0.8868291566540792
2305209,0.962278675904542
2305233,3.583412394294468
2305266,-0.1920597031305731
2305308,0.1012596702985134
2305332,0.0693981789917832
2305357,4.2180066778949845
2305407,0.3912786058125466
2305506,0.6530978282060281
2305605,0.1635122429791931
2305654,0.4318872077795425
2305704,5.819086604061321
2305803,0.3984464457029679
2305902,0.0870617529013328
2306009,0.0230840258541089
2306108,0.2144743368051369
2306207,0.1068239114643421
2306256,1.9697889085025009
2306306,1.5521094423953434
2306405,-0.2794207236636973
2306504,0.3938378120935684
2306553,0.1853790456250545
2306603,0.1102709514807813
2306702,0.4544421722335832
2306801,0.3905761779777528
2306900,0.1565034288478501
2307007,0.216417534853289
2307106,0.0868025415784174
2307205,0.1232437761893024
2307254,0.892498285930444
2307304,1.4875740923179643
2307403,0.1286008230452674
2307502,8.234099223745712
2307601,1.6421016772325396
2307635,0.2417561164297457
2307650,0.9167517841552968
2307700,0.7472396629289336
2307809,1.103874599845457
2307908,0.9899527186761232
2308005,0.9287148594377512
2308104,0.8912093078742203
2308203,0.1261590866082129
2308302,0.4847309743092583
2308351,0.2265570130723396
2308377,0.1124151265794325
2308401,0.2991683120923832
2308500,0.2427331755567692
2308609,-0.1506165866516049
2308708,0.5428964673497476
2308807,0.4685486704931476
2308906,0.1122948863716118
2309003,0.2500178584184584
2309102,0.3765967703060979
2309201,0.2700737509089021
2309300,0.2599860647469296
2309409,0.1718390212049353
2309458,0.1912525060673209
2309508,0.585000585000585
2309607,0.7907687686095723
2309706,0.444757635968763
2309805,0.160523013162887
2309904,0.1837849191346355
2310001,-0.2059944381501698
2310100,0.0
2310209,0.3580464983052465
2310258,1.4766570830644057
2310308,0.0202837699414813
2310407,-0.0318613394507104
2310506,0.2802314474940993
2310605,-0.1424958141854582
2310704,0.3383204270355613
2310803,0.2522386177323747
2310852,-0.3076634963949864
2310902,0.0385690868768682
2310951,0.0910415149308084
2311009,0.5626557350695282
2311108,0.8950047547127594
2311207,0.18823883743694
2311231,0.0271975630983463
2311264,-0.3001541332035369
2311306,0.5834064936331781
2311355,0.0588304506412518
2311405,0.6575572807596041
2311504,0.4001415885621062
2311603,0.0117445329199257
2311702,0.3849316746277536
2311801,-0.0890860660484094
2311900,0.2749288770948385
2311959,0.1252191334835962
2312007,0.5083040280500836
2312106,0.0095835010446015
2312205,0.8419735860857851
2312304,-0.1065430766976973
2312403,1.3289569406494703
2312502,0.1173089330752536
2312601,1.0102865540044086
2312700,-0.458021347777601
2312809,0.8608131373328036
2312908,0.3394621257256869
2313005,-0.2395528347085439
2313104,0.4410269182076665
2313203,0.1779570530312018
2313252,0.1540357362908194
2313302,1.1161807542597892
2313351,-0.0283350334353394
2313401,1.6519486094502194
2313500,0.2069758940283423
2313559,0.9233015545821522
2313609,0.4502672554032071
2313708,0.0718081286801666
2313757,-0.3004525566634742
2313807,0.0468801275139467
2313906,3.226633119001025
2313955,0.0178176894020382
2314003,0.3384053362036629
2314102,0.2249677105168434
5300108,1.7128260467458751
3200102,0.2516227097198259
3200136,-0.3122021755562129
3200169,0.4900013243279036
3200201,0.3365687360215403
3200300,-0.2898349100352442
3200359,0.4939862542955326
3200409,2.9833116273434896
3200508,0.4467077637809344
3200607,1.5431053665238046
3200706,1.5390186492848088
3200805,0.1675348015474124
3200904,0.0770670483320484
3201001,-0.3557705991176883
3201100,0.2464571780653112
3201159,0.3887835933323615
3201209,0.7117336049181046
3201308,0.4390395179868863
3201407,1.1497157296272895
3201506,0.1211643116964807
3201605,-0.6281045073701438
3201704,0.4276245456489202
3201803,1.4823049842505096
3201902,0.3138403598702794
3202009,0.5312469815512412
3202108,-0.0810814795158698
3202207,1.1376865276748864
3202256,-1.422268663647974
3202306,0.1060962929955226
3202405,0.2396480597066023
3202454,0.8411090537220587
3202504,1.9776766363242284
3202553,0.3994008986520219
3202603,-0.0781860828772478
